id,doi,is_oa,source,oa_url,host_type
1593,10.1016/j.jmva.2017.08.004,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X17303512/pdf,publisher
1594,10.1214/12-AOAS565,True,unpaywall,https://arxiv.org/pdf/1301.2894,repository
1595,10.1080/00036846.2015.1105925,False,,,
1596,,False,,,sin_doi
1597,10.1007/3-540-27373-5_42,False,,,
1598,10.1177/0962280215595832,True,unpaywall,https://www.research.ed.ac.uk/en/publications/8b592b2a-454e-4a66-9c82-26241a99e4ee,repository
1599,10.1007/978-3-642-02397-2_37,False,,,
1601,10.1007/s11203-015-9130-0,False,,,
1602,10.1214/17-EJS1384,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-12/issue-1/Locally-stationary-functional-time-series/10.1214/17-EJS1384.pdf,publisher
1603,10.1080/02331888.2015.1128937,False,,,
1604,10.1080/03610926.2013.784993,False,,,
1606,10.1111/1467-9469.00215,False,,,
1608,10.1142/S0219477517500146,False,,,
1610,10.1016/j.jmva.2016.01.007,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X16000105/pdf,publisher
1611,10.1111/jtsa.12095,False,,,
1612,10.1007/978-3-662-44983-7_11,False,,,
1614,10.1007/978-3-319-27274-0_1,False,,,
1615,10.1016/j.jeconom.2011.08.002,True,semantic_scholar,http://anson.ucdavis.edu/~mueller/vola15.pdf,
1616,,False,,,sin_doi
1619,10.1080/02664763.2012.754852,False,,,
1620,10.1214/16-EJS1190,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-10/issue-2/Bayesian-nonparametric-forecasting-of-monotonic-functional-time-series/10.1214/16-EJS1190.pdf,publisher
1621,10.1111/j.1368-423X.2008.00266.x,False,,,
1622,10.1016/j.jmva.2013.04.009,True,semantic_scholar,https://doi.org/10.1016/j.jmva.2013.04.009,
1623,10.1016/j.spa.2007.10.006,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0304414907001780/pdf,publisher
1624,10.1016/j.ecosta.2016.09.002,False,,,
1625,10.1080/07474946.2015.1063257,False,,,
1626,10.1201/9781315117416,True,semantic_scholar,http://digitool.Library.McGill.CA:80/webclient/DeliveryManager?pid=145074&custom_att_2=direct,
1627,10.1177/1094428112457830,False,,,
1630,10.1016/j.spl.2017.09.013,False,,,
1631,10.1137/1.9781611972795.7,True,semantic_scholar,https://epubs.siam.org/doi/pdf/10.1137/1.9781611972795.7,
1632,10.1016/j.jmva.2017.05.003,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X17303056/pdf,publisher
1633,10.1016/j.jspi.2016.02.001,False,,,
1634,10.1080/01621459.2013.788980,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/3872138,repository
1635,10.1007/s00357-014-9163-x,True,unpaywall,http://hdl.handle.net/10016/33300,repository
1636,10.1016/j.csda.2015.11.008,False,,,
1637,10.1111/j.0006-341X.2004.00191.x,False,,,
1638,10.1016/j.jmva.2016.07.005,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X16300495/pdf,publisher
1639,10.1016/B978-0-444-53858-1.00007-7,False,,,
1640,10.1007/BF02595710,False,,,
1641,10.1515/strm-2016-0010,False,,,
1642,10.1007/s10260-016-0356-9,False,,,
1643,10.1016/j.spl.2016.06.014,True,unpaywall,https://arxiv.org/pdf/1604.02702,repository
1644,10.1080/00224065.2014.11917966,False,,,
1645,10.32614/rj-2011-019,True,unpaywall,https://journal.r-project.org/archive/2011/RJ-2011-019/RJ-2011-019.pdf,publisher
1646,10.1198/jasa.2011.ap10111,False,,,
1647,10.1002/for.2467,False,,,
1648,10.1080/10485250310001622686,False,,,
1649,10.1111/j.1467-9892.2012.00816.x,False,,,
1650,10.1016/B978-0-08-044894-7.01329-4,False,,,
1651,10.1016/j.jmva.2007.04.010,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X07000644/pdf,publisher
1653,10.1016/j.jeconom.2013.11.002,False,,,
1654,10.1016/j.jmva.2015.09.019,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X1500233X/pdf,publisher
1655,10.1016/j.ecoinf.2017.04.010,False,,,
1656,10.1198/016214507000001111,False,,,
1657,10.1214/09-AOS768,True,unpaywall,https://projecteuclid.org/journals/annals-of-statistics/volume-38/issue-3/Weakly-dependent-functional-data/10.1214/09-AOS768.pdf,publisher
1658,,False,,,sin_doi
1659,10.1111/j.1467-9868.2012.01032.x,True,unpaywall,https://academic.oup.com/jrsssb/article-pdf/75/1/103/49509739/jrsssb_75_1_103.pdf,publisher
1660,10.1214/11-AOAS518,True,unpaywall,https://projecteuclid.org/journals/annals-of-applied-statistics/volume-6/issue-2/Functional-factor-analysis-for-periodic-remote-sensing-data/10.1214/11-AOAS518.pdf,publisher
1661,10.1198/tech.2009.08100,False,,,
1663,10.1214/18-EJS1505,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-12/issue-2/Optimal-prediction-for-additive-function-on-function-regression/10.1214/18-EJS1505.pdf,publisher
1664,10.1080/1351847X.2016.1271441,True,unpaywall,https://pureadmin.qub.ac.uk/ws/files/121298208/FX_IV_FDA_Blinded_R_R_FM_MC_Trading_Piece.pdf,repository
1665,10.1109/SERVICES.2017.20,False,,,
1670,10.1093/jjfinec/nbm005,False,,,
1671,10.1515/demo-2018-0013,True,unpaywall,https://www.degruyter.com/document/doi/10.1515/demo-2018-0013/pdf,publisher
1672,10.1016/j.csda.2006.07.028,True,semantic_scholar,https://figshare.com/articles/journal_contribution/Robust_forecasting_of_mortality_and_fertility_rates_a_functional_data_approach/5080543/1/files/8598706.pdf,
1674,10.1214/13-AOAS652,True,unpaywall,https://projecteuclid.org/journals/annals-of-applied-statistics/volume-7/issue-3/Modeling-and-forecasting-electricity-spot-prices--A-functional-data/10.1214/13-AOAS652.pdf,publisher
1675,10.1002/env.2327,False,,,
1676,10.1016/j.ins.2017.04.008,False,,,
1677,10.1016/j.csda.2008.07.001,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0167947308003332,publisher
1678,10.1214/009053607000000082,True,unpaywall,https://projecteuclid.org/journals/annals-of-statistics/volume-35/issue-4/Nonparametric-estimation-of-correlation-functions-in-longitudinal-and-spatial-data/10.1214/009053607000000082.pdf,publisher
1679,10.1016/j.jmva.2017.10.004,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X1730622X/pdf,publisher
1680,10.1016/j.ecosta.2016.08.004,True,unpaywall,https://arxiv.org/pdf/1608.07029,repository
1681,10.1007/s11222-016-9712-8,True,semantic_scholar,http://arxiv.org/pdf/1610.00773,
1682,10.1214/11-EJS655,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-5/issue-none/Testing-the-structural-stability-of-temporally-dependent-functional-observations-and/10.1214/11-EJS655.pdf,publisher
1683,10.1080/02331880802184961,False,,,
1684,10.1007/978-3-642-10268-4_53,True,unpaywall,https://link.springer.com/content/pdf/10.1007/978-3-642-10268-4_53.pdf,publisher
1686,10.1111/rssc.12252,True,unpaywall,https://arxiv.org/pdf/1605.04281,repository
1687,10.1007/978-3-642-13498-2_53,False,,,
1688,10.3997/2214-4609.201413601,False,,,
1689,10.1016/j.ecosta.2016.10.009,True,unpaywall,https://arxiv.org/pdf/1603.02049,repository
1690,10.1080/07362994.2013.777281,False,,,
1691,10.1214/16-AOAS923,True,unpaywall,https://projecteuclid.org/journals/annals-of-applied-statistics/volume-10/issue-2/Clustering-Chlorophyll-a-satellite-data-using-quantiles/10.1214/16-AOAS923.pdf,publisher
1692,10.1016/j.jmva.2015.11.005,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X15002730/pdf,publisher
1693,10.1007/978-3-642-28894-4_16,False,,,
1694,10.1155/2014/365204,True,unpaywall,https://downloads.hindawi.com/journals/ddns/2014/365204.pdf,publisher
1696,,False,,,sin_doi
1698,10.1007/s00180-012-0308-2,False,,,
1699,10.1007/978-3-642-24466-7_3,False,,,
1700,10.1214/14-AOAS723,True,unpaywall,https://projecteuclid.org/journals/annals-of-applied-statistics/volume-8/issue-2/Pairwise-comparison-of-treatment-levels-in-functional-analysis-of-variance/10.1214/14-AOAS723.pdf,publisher
1702,10.1016/j.heliyon.2023.e18334,True,unpaywall,http://www.cell.com/article/S2405844023055421/pdf,publisher
1704,10.1214/26-BJPS665,False,,,
1705,10.1109/ICI2ST57350.2022.00022,False,,,
1706,10.3390/stats5040059,True,unpaywall,https://www.mdpi.com/2571-905X/5/4/59/pdf?version=1666952816,publisher
1714,10.1007/s10260-015-0340-9,False,,,
1722,10.1002/sim.70597,True,unpaywall,https://research.wur.nl/en/publications/bayesian-spatial-functional-data-clustering-applications-in-disea,repository
1730,10.3390/resources15030040,True,unpaywall,https://www.mdpi.com/2079-9276/15/3/40/pdf?version=1772621601,publisher
1731,10.1016/j.apenergy.2026.127390,True,unpaywall,https://doi.org/10.1016/j.apenergy.2026.127390,publisher
1733,10.1007/s00704-025-05421-2,False,,,
1735,10.1007/s10651-022-00544-5,False,,,
1738,,False,,,sin_doi
1741,10.1016/j.jtrangeo.2026.104704,True,unpaywall,https://doi.org/10.1016/j.jtrangeo.2026.104704,publisher
1743,10.3390/s21124094,True,unpaywall,https://www.mdpi.com/1424-8220/21/12/4094/pdf?version=1623677606,publisher
1749,10.1016/j.pocean.2023.103120,True,unpaywall,https://www.sciencedirect.com/science/article/am/pii/S0079661123001635?via%3Dihub,publisher
1750,10.1016/j.actatropica.2020.105788,True,unpaywall,https://ars.els-cdn.com/content/image/1-s2.0-S0001706X20317010-fx1_lrg.jpg,publisher
1751,10.1007/978-3-030-90241-4_18,False,,,
1753,10.3390/SU12010131,True,unpaywall,https://www.mdpi.com/2071-1050/12/1/131/pdf?version=1577093085,publisher
1754,10.1080/03610926.2012.753087,True,unpaywall,http://hdl.handle.net/10234/166927,repository
1755,10.1111/ppa.70173,True,unpaywall,https://doi.org/10.1111/ppa.70173,publisher
1756,10.1016/j.renene.2022.03.049,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0960148122003329,publisher
1760,10.1016/j.jmva.2024.105381,True,unpaywall,https://doi.org/10.1016/j.jmva.2024.105381,publisher
1762,10.3390/math11040815,True,unpaywall,https://www.mdpi.com/2227-7390/11/4/815/pdf?version=1675669974,publisher
1763,10.3390/s26134301,True,unpaywall,https://doi.org/10.3390/s26134301,publisher
1765,10.1002/env.70071,True,unpaywall,https://doi.org/10.1002/env.70071,publisher
1770,10.1111/jbi.14534,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jbi.14534,publisher
1775,10.1007/s00477-016-1266-y,False,,,
1777,10.1109/ICI2ST57350.2022.00023,False,,,
1778,10.1002/joc.5504,True,unpaywall,https://rmets.onlinelibrary.wiley.com/doi/abs/10.1002/joc.5504,repository
1779,10.11144/JAVERIANA.SC25-1.FAOV,True,unpaywall,https://revistas.javeriana.edu.co/index.php/scientarium/article/download/22249/23662,publisher
1783,10.1007/s11749-020-00733-z,True,unpaywall,https://arxiv.org/pdf/1904.11518,repository
1787,10.1007/s12122-019-09296-x,False,,,
1789,10.1007/s00704-025-05444-9,False,,,
1790,10.3390/math8010058,True,unpaywall,https://doi.org/10.3390/math8010058,publisher
1791,10.5220/0007839701450151,True,unpaywall,https://doi.org/10.5220/0007839701450151,
1792,10.1111/j.1541-0420.2009.01293.x,False,,,
1797,10.3150/24-BEJ1753,True,unpaywall,https://centaur.reading.ac.uk/115802/1/fsvM.pdf,repository
1798,10.3390/en15093423,True,unpaywall,https://www.mdpi.com/1996-1073/15/9/3423/pdf?version=1652077670,publisher
1799,10.1016/j.ijforecast.2021.07.011,True,unpaywall,https://arxiv.org/pdf/2107.14026,repository
1800,10.1080/00036846.2020.1808184,False,,,
1802,10.18576/jsap/110213,False,,,
1803,10.1016/j.rinam.2026.100709,True,unpaywall,https://doi.org/10.1016/j.rinam.2026.100709,publisher
1804,10.1080/07350015.2025.2505493,False,,,
1805,10.1111/jtsa.12495,False,,,
1806,10.1016/j.kjs.2025.100529,True,unpaywall,https://doi.org/10.1016/j.kjs.2025.100529,publisher
1808,10.1007/s10614-025-10843-1,False,,,
1810,10.1016/j.ijforecast.2017.08.001,False,,,
1811,10.1016/j.jeconom.2015.03.019,True,unpaywall,http://hdl.handle.net/1765/77763,repository
1812,10.1080/26941899.2022.2152764,True,unpaywall,https://doi.org/10.1080/26941899.2022.2152764,publisher
1813,10.1111/jtsa.12229,True,unpaywall,https://arxiv.org/pdf/1604.02724,repository
1814,10.3390/jrfm14080343,True,unpaywall,https://www.mdpi.com/1911-8074/14/8/343/pdf,publisher
1815,10.1016/j.jeconom.2015.03.030,True,semantic_scholar,http://manuscript.elsevier.com/S0304407615001086/pdf/S0304407615001086.pdf,
1816,10.1214/15-EJS1052,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-9/issue-2/Simultaneous-inference-of-the-mean-of-functional-time-series/10.1214/15-EJS1052.pdf,publisher
1818,10.20965/jaciii.2020.p0265,True,unpaywall,https://doi.org/10.20965/jaciii.2020.p0265,publisher
1820,10.1002/for.2732,True,unpaywall,https://arxiv.org/pdf/2010.05320,repository
1821,10.1002/for.3170,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/for.3170,publisher
1822,10.1080/07350015.2021.2011299,True,unpaywall,https://figshare.com/articles/journal_contribution/Modeling_functional_time_series_and_mixed-type_predictors_with_partially_functional_autoregressions_/17124071,repository
1823,10.1155/jom/8695947,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1155/jom/8695947,publisher
1825,10.1016/j.jhydrol.2019.124141,False,,,
1826,10.1029/2024EA003564,True,unpaywall,https://doi.org/10.1029/2024ea003564,publisher
1827,10.1214/16-AOAS1004,True,unpaywall,https://arxiv.org/pdf/1412.1843,repository
1830,10.1002/fut.22538,False,,,
1832,10.1109/TSG.2013.2277171,False,,,
1834,,False,,,sin_doi
1835,10.1016/j.jeconom.2025.106089,False,,,
1836,10.1109/ACCESS.2025.3631725,True,unpaywall,https://doi.org/10.1109/access.2025.3631725,publisher
1837,10.1016/j.jcomm.2023.100361,True,unpaywall,https://doi.org/10.1016/j.jcomm.2023.100361,publisher
1838,,False,,,sin_doi
1839,10.1007/s00704-026-06204-z,True,unpaywall,https://www.researchsquare.com/article/rs-7807830/latest.pdf,repository
1840,10.1016/j.ijforecast.2019.08.003,True,semantic_scholar,https://centaur.reading.ac.uk/85666/1/Manuscript.pdf,
1841,,False,,,sin_doi
1842,10.1017/S0266466612000345,True,semantic_scholar,https://arxiv.org/pdf/1105.0343.pdf,
1843,10.1016/j.ijforecast.2019.10.006,True,unpaywall,https://kar.kent.ac.uk/93923/1/IJF_final.pdf,repository
1844,10.1007/s11071-022-07927-0,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s11071-022-07927-0.pdf,publisher
1846,10.1080/03610918.2022.2163258,False,,,
1847,10.1111/jtsa.12642,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jtsa.12642,publisher
1848,10.1016/j.jmva.2016.07.002,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X1630046X/pdf,publisher
1849,10.1198/016214508000000922,True,semantic_scholar,https://doi.org/10.24149/wp0804,
1850,10.3390/math10203919,True,unpaywall,https://www.mdpi.com/2227-7390/10/20/3919/pdf?version=1666599970,publisher
1851,10.1080/00036846.2025.2497560,False,,,
1852,10.1016/j.jmva.2021.104873,True,semantic_scholar,https://doi.org/10.1016/j.jmva.2021.104873,
1853,10.1002/asmb.2665,False,,,
1854,10.5705/ss.202024.0028,True,unpaywall,http://dx.doi.org/10.5705/ss.202024.0028,publisher
1856,10.1002/cjs.70043,True,unpaywall,https://doi.org/10.1002/cjs.70043,publisher
1857,10.1111/sjos.70069,False,,,
1858,10.5705/ss.202023.0246,True,unpaywall,https://doi.org/10.5705/ss.202023.0246,publisher
1859,10.1214/26-AOAS2141,False,,,
1860,,True,arxiv_url,https://arxiv.org/abs/2605.06417,arxiv
1861,,True,arxiv_url,https://arxiv.org/abs/2207.06229,arxiv
1862,10.20142/j.cnki.amas.202501043,False,,,
1863,10.1142/S0219691325500353,False,,,
1864,10.1007/978-3-031-92383-8_62,False,,,
1865,10.1007/978-3-031-92383-8_61,False,,,
1866,10.1007/978-3-031-92383-8_60,False,,,
1867,10.1007/978-3-031-92383-8_52,False,,,
1868,10.1007/978-3-031-92383-8_41,False,,,
1869,10.1007/978-3-031-92383-8_34,False,,,
1870,10.1007/978-3-031-92383-8_33,True,unpaywall,https://eprints.gla.ac.uk/356493/2/356493.pdf,repository
1871,10.1007/978-3-031-92383-8_28,False,,,
1872,10.1007/978-3-031-92383-8_24,False,,,
1873,10.1007/978-3-031-92383-8_3,False,,,
1874,10.1007/978-3-031-92383-8_2,True,unpaywall,https://upcommons.upc.edu/bitstreams/58c98d9d-0d01-42db-9dd2-6cf971dd78c0/download,repository
1875,10.1093/biomet/asaf040,True,unpaywall,https://academic.oup.com/biomet/advance-article-pdf/doi/10.1093/biomet/asaf040/63406942/asaf040.pdf,publisher
1876,,False,,,sin_doi
1877,10.1137/24M1690667,False,,,
1878,10.1002/sim.70265,True,unpaywall,https://doi.org/10.1002/sim.70265,publisher
1879,10.5705/ss.202023.0146,True,unpaywall,https://doi.org/10.5705/ss.202023.0146,publisher
1880,10.5705/ss.202023.0071,True,unpaywall,https://doi.org/10.5705/ss.202023.0071,publisher
1881,10.1080/03610926.2024.2431202,False,,,
1882,10.1214/25-EJS2400,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-19/issue-1/Adaptive-nonparametric-estimation-in-the-functional-linear-model-with-functional/10.1214/25-EJS2400.pdf,publisher
1883,10.1002/sta4.70047,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/sta4.70047,publisher
1884,10.1080/10618600.2024.2362227,True,semantic_scholar,https://arxiv.org/pdf/2306.07168,
1886,10.1007/s00180-024-01572-4,False,,,
1887,10.3150/24-BEJ1789,False,,,
1888,10.3934/fods.2024046,True,unpaywall,https://doi.org/10.3934/fods.2024046,publisher
1889,10.5705/ss.202022.0312,True,unpaywall,https://doi.org/10.5705/ss.202022.0312,publisher
1890,10.1007/s11222-025-10569-y,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s11222-025-10569-y.pdf,publisher
1891,,True,arxiv_url,https://arxiv.org/abs/2212.10790,arxiv
1892,10.1093/biomet/asp069,False,,,
1893,10.1016/j.csda.2020.107016,False,,,
1894,10.1016/j.csda.2006.08.011,True,unpaywall,http://hdl.handle.net/10481/72995,repository
1895,10.1007/s11425-014-4819-x,False,,,
1896,10.1016/j.csda.2021.107192,False,,,
1897,10.1214/17-AOAS1050,True,unpaywall,https://projecteuclid.org/journals/annals-of-applied-statistics/volume-11/issue-3/Dynamic-prediction-of-disease-progression-for-leukemia-patients-by-functional/10.1214/17-AOAS1050.pdf,publisher
1898,10.1007/s11425-020-1848-8,False,,,
1899,10.5705/ss.202022.0309,True,unpaywall,https://doi.org/10.5705/ss.202022.0309,publisher
1900,10.1177/1471082X16681333,False,,,
1901,10.1002/sta4.435,False,,,
1902,10.3969/j.issn.1001-4268.2017.02.005,False,,,
1903,,False,,,sin_doi
1904,10.1007/s00466-015-1185-7,False,,,
1906,10.1002/nme.5801,False,,,
1907,10.1007/s00362-015-0710-2,True,unpaywall,https://arxiv.org/pdf/1502.00412,repository
1910,,False,,,sin_doi
1911,10.1111/rssb.12310,True,semantic_scholar,http://minerva-access.unimelb.edu.au/bitstreams/17951c2a-8500-5223-84f4-57b86de4aa8c/download,
1912,10.7540/j.ynu.20200385,False,,,
1914,10.1007/s11424-017-5263-0,False,,,
1915,10.1007/978-3-031-15885-8_9,True,unpaywall,http://hdl.handle.net/10447/365256,repository
1916,10.1007/s13253-010-0025-7,False,,,
1917,10.1111/biom.12713,True,unpaywall,https://kar.kent.ac.uk/61627/1/Montagna_et_al_BioPractice.pdf,repository
