id,title_short,decision,reason_code,confidence,rationale
1546,Predicting microRNA targets in time-series microarray experiments via functional data analysis,include,none,media,"Incluido por regla de duda; posible E4 a revisar: Prediccion de dianas de microRNA via FDA aplicada a genomica, posible uso accesorio"
1547,An introduction to functional data analysis and a principal component approach for testing the equal,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1548,Adaptive bandwidth selection in the long run covariance estimator of functional time series,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1549,ftsa: An R package for analyzing functional time series,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1550,Testing for periodicity in functional time series,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1551,Functional methods for time series prediction: A nonparametric approach,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1552,A nonparametric estimator for the covariance function of functional data,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1553,Stochastic modelling for evolution of stock prices by means of functional principal component analys,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1554,Statistics in action: A canadian outlook,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1555,Detecting trends in time series of functional data: A study of Antarctic climate change,include,none,media,"Incluido por regla de duda; posible E4 a revisar: Deteccion de tendencias climaticas con FDA, discusion metodologica de base incierta"
1556,A stickiness coefficient for longitudinal data,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1557,Testing the stability of the functional autoregressive process,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1558,"Analyzing research impact via functional data analysis: A powerful tool for scholars, insiders, and ",include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1559,Functional convolution models,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1560,Forecasting functional time series,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1561,Specification test for missing functional data,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1562,Functional Generalized Autoregressive Conditional Heteroskedasticity,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1563,Asymptotic results of a nonparametric conditional quantile estimator for functional time series,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1564,A semiparametric factor model for CDO surfaces dynamics,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1565,Extensions of some classical methods in change point analysis,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1566,Clustering random curves under spatial interdependence with application to service accessibility,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1567,Nonparametric and semiparametric regression for dependent data,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1568,Mortality and life expectancy forecasting for a group of populations in developed countries: A multi,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1569,"Decoupling change-point detection based on characteristic functions: Methodology, asymptotics, subsa",include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1570,FUNNEL-GSEA: FUNctioNal ELastic-net regression in time-course gene set enrichment analysis,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1571,Testing trend stationarity of functional time series with application to yield and daily price curve,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1572,The discriminative functional mixture model for a comparative analysis of bike sharing systems,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1573,Multivariate functional time series forecasting: Application to age-specific mortality rates,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1574,An innovations algorithm for the prediction of functional linear processes,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1575,White noise testing and model diagnostic checking for functional time series,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1576,Forecasting binary longitudinal data by a functional PC-ARIMA model,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1577,Bootstrap for dependent Hilbert space-valued random variables with application to von Mises statisti,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1578,Clustering time series under the Fréchet distance,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1579,Detecting and dating structural breaks in functional data without dimension reduction,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1580,Some asymptotic results of a non-parametric conditional mode estimator for functional time-series da,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1581,A functional data-analytic approach to the classification of species according to their spatial disp,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1582,An extension of the classical distance correlation coefficient for multivariate functional data with,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1583,A Simple Test for White Noise in Functional Time Series,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1584,Software complex for information support of computationally difficult tasks,exclude,I1,alta,"Infraestructura de computo distribuido, sin contenido FDA"
1585,Whole-volume clustering of time series data from zebrafish brain calcium images via mixture modeling,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1586,On the Prediction of Stationary Functional Time Series,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1587,Can personal dependency paths help to estimate life expectancy free of dependency?,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1588,Applications of Functional Dynamic Factor Models,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1589,Common functional principal components,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1590,Two sample inference for the second-order property of temporally dependent functional data,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
1591,A Functional Stochastic Model for the Evolution of Spanish Stock Market,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1592,A simulation model validation method based on functional data analysis,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1593,Inference for the autocovariance of a functional time series under conditional heteroscedasticity,include,none,baja,Sin resumen disponible; titulo no descarta contenido FDA (cadena de origen garantiza coincidencia)
1594,Evaluating stationarity via change-point alternatives with applications to fMRI data,include,none,alta,Contenido metodologico o aplicado de FDA/FPCA claro en el resumen
